Year,Country(English),HSCODE,Item - English,Import Weight(Kg),Import Value(Dhs)
2015,Egypt,02074100,- - Not cut in pieces fresh or chilled,635,5187
2015,Egypt,02074200,- - Not cut in pieces frozen,735,4238
2015,Egypt,02081010,- - - Fresh or chilled,390,2977.98
2015,Egypt,02081020,- - - Frozen,794.5,4016.55
2015,Egypt,02089031,- - - - Fresh or chilled,45,559.49
2015,Egypt,02089032,- - - - Frozen,13834.49,110854.61
2015,Egypt,02102000,- Meat of bovine animals,10,33.57
2016,Egypt,02012000,- Other cuts with bone in,,
2016,Egypt,02045032,- - - - Frozen,1110,6277
2016,Egypt,02068010,- - - Of sheep or goats,540,105974.33
2016,Egypt,02071200,"- - Not cut in pieces, frozen",383846.414,2397684.91
2016,Egypt,02071400,"- - Cuts and offal, frozen",5059,16400
2016,Egypt,02072500,"- - Not cut in pieces, frozen",560,2275
2016,Egypt,02074200,- - Not cut in pieces frozen,1140,4550
2016,Egypt,02074500,- - Other frozen,455,4403
2016,Egypt,02081020,- - - Frozen,610,2274
2016,Egypt,02089032,- - - - Frozen,4296.97,47765.13
2017,Egypt,02012000,- Other cuts with bone in,,
2017,Egypt,02023090,- - - Other,28980,186093
2017,Egypt,02044200,- - Other cuts with bone in,450,13287
2017,Egypt,02044390,- - - Other,,
2017,Egypt,02068010,- - - Of sheep or goats,400,106795.36
2017,Egypt,02071100,"- - Not cut in pieces, fresh or chilled",110,888
2017,Egypt,02071200,"- - Not cut in pieces, frozen",200,1674
2017,Egypt,02071300,"- - Cuts and offal, fresh or chilled",28,74
2017,Egypt,02071400,"- - Cuts and offal, frozen",47785,508621
2017,Egypt,02072500,"- - Not cut in pieces, frozen",595,4141
2017,Egypt,02072600,"- - Cuts and offal, fresh or chilled",25,210
2017,Egypt,02074200,- - Not cut in pieces frozen,7501,83336
2017,Egypt,02074500,- - Other frozen,230,1727
2017,Egypt,02081010,- - - Fresh or chilled,2401,17139
2017,Egypt,02081020,- - - Frozen,2335,31463
2017,Egypt,02089032,- - - - Frozen,8878,92874.46
2017,Egypt,02102000,- Meat of bovine animals,4218,172564.7
2017,Egypt,02109900,- - Other,20,831.77
2008,United Kingdom of Great Britain and Northern Ireland,02011000,- Carcasses and half-carcasses,,
2008,United Kingdom of Great Britain and Northern Ireland,02013000,- Boneless,4187,439198.79
2008,United Kingdom of Great Britain and Northern Ireland,02023090,- - - Other,28475,165372
2008,United Kingdom of Great Britain and Northern Ireland,02031900,- - Other,510,9903.22
2008,United Kingdom of Great Britain and Northern Ireland,02032200,"- - Hams, shoulders and cuts thereof, with bone in",839.6,12744.83
2008,United Kingdom of Great Britain and Northern Ireland,02032900,- - Other,67.98,4186.92
2008,United Kingdom of Great Britain and Northern Ireland,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",21053,578135.13
2008,United Kingdom of Great Britain and Northern Ireland,02042100,- - carcasses and half-carcasses,1708,22475.2
2008,United Kingdom of Great Britain and Northern Ireland,02043000,"- Carcasses and half-carcasses of lambs, frozen",604,28059.9
2008,United Kingdom of Great Britain and Northern Ireland,02045022,- - - - Frozen,15639,175774
2008,United Kingdom of Great Britain and Northern Ireland,02061000,"- Of bovine animals, fresh or chilled",4942,125296
2008,United Kingdom of Great Britain and Northern Ireland,02064900,- - Other,2694,108456
2008,United Kingdom of Great Britain and Northern Ireland,02068010,- - - Of sheep or goats,,
2008,United Kingdom of Great Britain and Northern Ireland,02069011,- - - - Tongues,49.62,2594.96
2008,United Kingdom of Great Britain and Northern Ireland,02073600,"- - Other, frozen",49302,863259.38
2008,United Kingdom of Great Britain and Northern Ireland,02101100,"- - Hams, shoulders and cuts thereof, with bone in",1682.832,53889.49
2008,United Kingdom of Great Britain and Northern Ireland,02101900,- - Other,2472.98,87888.66
2009,United Kingdom of Great Britain and Northern Ireland,02011000,- Carcasses and half-carcasses,159,5000
2009,United Kingdom of Great Britain and Northern Ireland,02012000,- Other cuts with bone in,36,2234.2
2009,United Kingdom of Great Britain and Northern Ireland,02023010,- - - Minced,5000,38780.29
2009,United Kingdom of Great Britain and Northern Ireland,02023090,- - - Other,450,6242.28
2009,United Kingdom of Great Britain and Northern Ireland,02031900,- - Other,63.156,1659.83
2009,United Kingdom of Great Britain and Northern Ireland,02032200,"- - Hams, shoulders and cuts thereof, with bone in",4295.17,84860.86
2009,United Kingdom of Great Britain and Northern Ireland,02032900,- - Other,325.52,7915.49
2009,United Kingdom of Great Britain and Northern Ireland,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",8736,435455.29
2009,United Kingdom of Great Britain and Northern Ireland,02042100,- - carcasses and half-carcasses,14467,277301.06
2009,United Kingdom of Great Britain and Northern Ireland,02045031,- - - - Fresh or chilled,1018.4,10488
2009,United Kingdom of Great Britain and Northern Ireland,02050010,- - - Meat of horses,2503,26139.04
2009,United Kingdom of Great Britain and Northern Ireland,02063000,"- Of swine, fresh or chilled",3560,88304
2009,United Kingdom of Great Britain and Northern Ireland,02071200,"- - Not cut in pieces, frozen",390638,1256514.436
2009,United Kingdom of Great Britain and Northern Ireland,02072400,"- - Not cut in pieces, fresh or chilled",7,1013
2009,United Kingdom of Great Britain and Northern Ireland,02072700,"- - Cuts and offal, frozen",9000,249029.19
2009,United Kingdom of Great Britain and Northern Ireland,02073600,"- - Other, frozen",37908,433907
2009,United Kingdom of Great Britain and Northern Ireland,02089031,- - - - Fresh or chilled,1100,21574.71
2009,United Kingdom of Great Britain and Northern Ireland,02089099,- - - - Other,30.26,306.94
2009,United Kingdom of Great Britain and Northern Ireland,02090090,- - - Other,12,136.92
2009,United Kingdom of Great Britain and Northern Ireland,02101200,- - Bellies (streaky) and cuts thereof,19.92,252.39
2009,United Kingdom of Great Britain and Northern Ireland,02101900,- - Other,2379.98,69567
2010,United Kingdom of Great Britain and Northern Ireland,02013000,- Boneless,2570.02,94924.69
2010,United Kingdom of Great Britain and Northern Ireland,02021000,- Carcasses and half-carcasses,4472,105883
2010,United Kingdom of Great Britain and Northern Ireland,02023010,- - - Minced,4168,39481.31
2010,United Kingdom of Great Britain and Northern Ireland,02023090,- - - Other,208.89,17769.09
2010,United Kingdom of Great Britain and Northern Ireland,02031200,"- - Hams, shoulders and cuts thereof, with bone in",8874,233537.97
2010,United Kingdom of Great Britain and Northern Ireland,02031900,- - Other,11710,332193.65
2010,United Kingdom of Great Britain and Northern Ireland,02032200,"- - Hams, shoulders and cuts thereof, with bone in",856.99,24320.32
2010,United Kingdom of Great Britain and Northern Ireland,02032900,- - Other,253.6,5173.7
2010,United Kingdom of Great Britain and Northern Ireland,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",10749,294884.24
2010,United Kingdom of Great Britain and Northern Ireland,02042100,- - carcasses and half-carcasses,7000,151878
2010,United Kingdom of Great Britain and Northern Ireland,02042200,- - Other cuts with bone in,2612,138691.4
2010,United Kingdom of Great Britain and Northern Ireland,02042300,- - Boneless,436,27523.73
2010,United Kingdom of Great Britain and Northern Ireland,02044200,- - Other cuts with bone in,182,4285.74
2010,United Kingdom of Great Britain and Northern Ireland,02044310,- - - Minced,88,2180
2010,United Kingdom of Great Britain and Northern Ireland,02045012,- - - - Frozen,1724,67860
2010,United Kingdom of Great Britain and Northern Ireland,02069090,- - - Other,374,16494.56
2010,United Kingdom of Great Britain and Northern Ireland,02071100,"- - Not cut in pieces, fresh or chilled",7777,26080
2010,United Kingdom of Great Britain and Northern Ireland,02071400,"- - Cuts and offal, frozen",,
2010,United Kingdom of Great Britain and Northern Ireland,02073600,"- - Other, frozen",1038.15,13935.3
2010,United Kingdom of Great Britain and Northern Ireland,02089011,- - - - Fresh or chilled,300,6294
2010,United Kingdom of Great Britain and Northern Ireland,02089022,- - - - Frozen,52.04,13234.45
2010,United Kingdom of Great Britain and Northern Ireland,02090010,- - - Pig fat,1919,46267
2010,United Kingdom of Great Britain and Northern Ireland,02101100,"- - Hams, shoulders and cuts thereof, with bone in",1036.45,35104.78
2010,United Kingdom of Great Britain and Northern Ireland,02101200,- - Bellies (streaky) and cuts thereof,3599.7,77861.46
2010,United Kingdom of Great Britain and Northern Ireland,02101900,- - Other,6104.32,214369.84
2010,United Kingdom of Great Britain and Northern Ireland,02102000,- Meat of bovine animals,609,30580.69
2010,United Kingdom of Great Britain and Northern Ireland,02109900,- - Other,19318,1208843.69
2011,United Kingdom of Great Britain and Northern Ireland,02011000,- Carcasses and half-carcasses,2422,80020
2011,United Kingdom of Great Britain and Northern Ireland,02013000,- Boneless,6098,195948.48
2011,United Kingdom of Great Britain and Northern Ireland,02023010,- - - Minced,114,1686.48
2011,United Kingdom of Great Britain and Northern Ireland,02023090,- - - Other,10,775.84
2011,United Kingdom of Great Britain and Northern Ireland,02031100,- - carcasses and half-carcasses,1929,89551
2011,United Kingdom of Great Britain and Northern Ireland,02031200,"- - Hams, shoulders and cuts thereof, with bone in",33291.65,1261959.62
2011,United Kingdom of Great Britain and Northern Ireland,02031900,- - Other,18008.79,567229.6
2011,United Kingdom of Great Britain and Northern Ireland,02032200,"- - Hams, shoulders and cuts thereof, with bone in",3137.54,87919.41
2011,United Kingdom of Great Britain and Northern Ireland,02032900,- - Other,11086.05,267937.49
2011,United Kingdom of Great Britain and Northern Ireland,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",4197,172513.49
2011,United Kingdom of Great Britain and Northern Ireland,02042100,- - carcasses and half-carcasses,1120,56857.48
2011,United Kingdom of Great Britain and Northern Ireland,02042200,- - Other cuts with bone in,7353,254731.74
2011,United Kingdom of Great Britain and Northern Ireland,02042300,- - Boneless,507,34372.34
2011,United Kingdom of Great Britain and Northern Ireland,02071400,"- - Cuts and offal, frozen",363,8000
2011,United Kingdom of Great Britain and Northern Ireland,02072500,"- - Not cut in pieces, frozen",6998.12,104600.81
2011,United Kingdom of Great Britain and Northern Ireland,02072700,"- - Cuts and offal, frozen",403,15662.83
2011,United Kingdom of Great Britain and Northern Ireland,02073600,"- - Other, frozen",78,8668.41
2011,United Kingdom of Great Britain and Northern Ireland,02101900,- - Other,9045.8,210515.75
2011,United Kingdom of Great Britain and Northern Ireland,02109900,- - Other,11159.54,471157.12
2012,United Kingdom of Great Britain and Northern Ireland,02012000,- Other cuts with bone in,120,19094.81
2012,United Kingdom of Great Britain and Northern Ireland,02013000,- Boneless,6140,226663.33
2012,United Kingdom of Great Britain and Northern Ireland,02021000,- Carcasses and half-carcasses,8206,198390.5
2012,United Kingdom of Great Britain and Northern Ireland,02022000,- Other cuts with bone in,7850,405167
2012,United Kingdom of Great Britain and Northern Ireland,02023010,- - - Minced,10225,108387.82
2012,United Kingdom of Great Britain and Northern Ireland,02031100,- - carcasses and half-carcasses,825,14214
2012,United Kingdom of Great Britain and Northern Ireland,02031200,"- - Hams, shoulders and cuts thereof, with bone in",105407.41,3751260.28
2012,United Kingdom of Great Britain and Northern Ireland,02031900,- - Other,58466.81,2176840.79
2012,United Kingdom of Great Britain and Northern Ireland,02032100,- - carcasses and half-carcasses,420,5236.7
2012,United Kingdom of Great Britain and Northern Ireland,02032200,"- - Hams, shoulders and cuts thereof, with bone in",1258,46577.68
2012,United Kingdom of Great Britain and Northern Ireland,02032900,- - Other,7803,213632.6
2012,United Kingdom of Great Britain and Northern Ireland,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",10065.99,369483.26
2012,United Kingdom of Great Britain and Northern Ireland,02042100,- - carcasses and half-carcasses,6350,58975.88
2012,United Kingdom of Great Britain and Northern Ireland,02042200,- - Other cuts with bone in,12588.67,857120.41
2012,United Kingdom of Great Britain and Northern Ireland,02042300,- - Boneless,3016.83,180837.76
2012,United Kingdom of Great Britain and Northern Ireland,02043000,"- Carcasses and half-carcasses of lambs, frozen",221,10855.08
2012,United Kingdom of Great Britain and Northern Ireland,02045012,- - - - Frozen,3209,103354
2012,United Kingdom of Great Britain and Northern Ireland,02045022,- - - - Frozen,2622,61719
2012,United Kingdom of Great Britain and Northern Ireland,02045032,- - - - Frozen,853,31256
2012,United Kingdom of Great Britain and Northern Ireland,02063000,"- Of swine, fresh or chilled",647,25804
2012,United Kingdom of Great Britain and Northern Ireland,02068010,- - - Of sheep or goats,921,37551
2012,United Kingdom of Great Britain and Northern Ireland,02071100,"- - Not cut in pieces, fresh or chilled",36596.5,949630.3
2012,United Kingdom of Great Britain and Northern Ireland,02071200,"- - Not cut in pieces, frozen",153,4941
2012,United Kingdom of Great Britain and Northern Ireland,02071300,"- - Cuts and offal, fresh or chilled",26967.5,723902.56
2012,United Kingdom of Great Britain and Northern Ireland,02071400,"- - Cuts and offal, frozen",440,12539
2012,United Kingdom of Great Britain and Northern Ireland,02072500,"- - Not cut in pieces, frozen",1557,24028.57
2012,United Kingdom of Great Britain and Northern Ireland,02072600,"- - Cuts and offal, fresh or chilled",775.24,22551.32
2012,United Kingdom of Great Britain and Northern Ireland,02072700,"- - Cuts and offal, frozen",4237,165003.32
2012,United Kingdom of Great Britain and Northern Ireland,02074100,- - Not cut in pieces fresh or chilled,394,17323.32
2012,United Kingdom of Great Britain and Northern Ireland,02074500,- - Other frozen,530,16270.93
2012,United Kingdom of Great Britain and Northern Ireland,02075400,- - Other fresh or chilled,394,17323.32
2012,United Kingdom of Great Britain and Northern Ireland,02076000,- of guinea fowls,106,4652.9
2012,United Kingdom of Great Britain and Northern Ireland,02089031,- - - - Fresh or chilled,183,15114.91
2012,United Kingdom of Great Britain and Northern Ireland,02089032,- - - - Frozen,90,7509.48
2012,United Kingdom of Great Britain and Northern Ireland,02089099,- - - - Other,765,11353.4
2012,United Kingdom of Great Britain and Northern Ireland,02090010,- - - Pig fat,0.5,95
2012,United Kingdom of Great Britain and Northern Ireland,02101100,"- - Hams, shoulders and cuts thereof, with bone in",3175,52136.08
2012,United Kingdom of Great Britain and Northern Ireland,02101900,- - Other,10617.5,449643.98
2012,United Kingdom of Great Britain and Northern Ireland,02102000,- Meat of bovine animals,672.49,15327.39
2012,United Kingdom of Great Britain and Northern Ireland,02109200,"- - Ofwhales, dolphines and porpoises (mammals of the order Cetacea); of manatees and dugongs (mammals of the order Sirenia)",1716,49608
2012,United Kingdom of Great Britain and Northern Ireland,02109900,- - Other,37483,1680144.97
2013,United Kingdom of Great Britain and Northern Ireland,02012000,- Other cuts with bone in,3008,214920.92
2013,United Kingdom of Great Britain and Northern Ireland,02013000,- Boneless,12523.37,789998.44
2013,United Kingdom of Great Britain and Northern Ireland,02023090,- - - Other,12156.29,181050.77
2013,United Kingdom of Great Britain and Northern Ireland,02031100,- - carcasses and half-carcasses,4905,150649
2013,United Kingdom of Great Britain and Northern Ireland,02031200,"- - Hams, shoulders and cuts thereof, with bone in",147276.04,5145038.13
2013,United Kingdom of Great Britain and Northern Ireland,02031900,- - Other,74172.25,2785181.42
2013,United Kingdom of Great Britain and Northern Ireland,02032100,- - carcasses and half-carcasses,10,257
2013,United Kingdom of Great Britain and Northern Ireland,02032200,"- - Hams, shoulders and cuts thereof, with bone in",1365,52543.95
2013,United Kingdom of Great Britain and Northern Ireland,02032900,- - Other,158,4297.72
2013,United Kingdom of Great Britain and Northern Ireland,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",23772.45,1224329.09
2013,United Kingdom of Great Britain and Northern Ireland,02042100,- - carcasses and half-carcasses,15746,200985.3
2013,United Kingdom of Great Britain and Northern Ireland,02042200,- - Other cuts with bone in,25417,1716312.72
2013,United Kingdom of Great Britain and Northern Ireland,02042300,- - Boneless,11474.54,752566.57
2013,United Kingdom of Great Britain and Northern Ireland,02044200,- - Other cuts with bone in,605,26870.84
2013,United Kingdom of Great Britain and Northern Ireland,02045011,- - - - Fresh or chilled,80,5000
2013,United Kingdom of Great Britain and Northern Ireland,02063000,"- Of swine, fresh or chilled",18021,1046605.41
2013,United Kingdom of Great Britain and Northern Ireland,02068010,- - - Of sheep or goats,2495,31070
2013,United Kingdom of Great Britain and Northern Ireland,02071100,"- - Not cut in pieces, fresh or chilled",63417,1481377.89
2013,United Kingdom of Great Britain and Northern Ireland,02071200,"- - Not cut in pieces, frozen",625,21326
2013,United Kingdom of Great Britain and Northern Ireland,02071300,"- - Cuts and offal, fresh or chilled",63901,1548032.74
2013,United Kingdom of Great Britain and Northern Ireland,02071400,"- - Cuts and offal, frozen",3321,15623.88
2013,United Kingdom of Great Britain and Northern Ireland,02072400,"- - Not cut in pieces, fresh or chilled",3625,124533.56
2013,United Kingdom of Great Britain and Northern Ireland,02072500,"- - Not cut in pieces, frozen",82.22,1109.91
2013,United Kingdom of Great Britain and Northern Ireland,02072600,"- - Cuts and offal, fresh or chilled",1992.39,116765.86
2013,United Kingdom of Great Britain and Northern Ireland,02074200,- - Not cut in pieces frozen,28,431.63
2013,United Kingdom of Great Britain and Northern Ireland,02074400,- - Other fresh or chilled,313.4,19365.44
2013,United Kingdom of Great Britain and Northern Ireland,02076000,- of guinea fowls,235,6374.45
2013,United Kingdom of Great Britain and Northern Ireland,02081020,- - - Frozen,305,5000
2013,United Kingdom of Great Britain and Northern Ireland,02089031,- - - - Fresh or chilled,557,26448.39
2013,United Kingdom of Great Britain and Northern Ireland,02101100,"- - Hams, shoulders and cuts thereof, with bone in",1992,64238.12
2013,United Kingdom of Great Britain and Northern Ireland,02101200,- - Bellies (streaky) and cuts thereof,14952,568559.6
2013,United Kingdom of Great Britain and Northern Ireland,02101900,- - Other,47200.5,2151702.97
2013,United Kingdom of Great Britain and Northern Ireland,02102000,- Meat of bovine animals,2782.52,95212.18
2013,United Kingdom of Great Britain and Northern Ireland,02109200,"- - Ofwhales, dolphines and porpoises (mammals of the order Cetacea); of manatees and dugongs (mammals of the order Sirenia)",349,8783
2014,United Kingdom of Great Britain and Northern Ireland,02012000,- Other cuts with bone in,965,32549
2014,United Kingdom of Great Britain and Northern Ireland,02013000,- Boneless,110.83,10726.56
2014,United Kingdom of Great Britain and Northern Ireland,02022000,- Other cuts with bone in,1670.55,70673.16
2014,United Kingdom of Great Britain and Northern Ireland,02023010,- - - Minced,18,802.91
2014,United Kingdom of Great Britain and Northern Ireland,02023090,- - - Other,390.25,23437.8
2014,United Kingdom of Great Britain and Northern Ireland,02031200,"- - Hams, shoulders and cuts thereof, with bone in",128089.91,5152582.41
2014,United Kingdom of Great Britain and Northern Ireland,02031900,- - Other,95220.36,4139018.14
2014,United Kingdom of Great Britain and Northern Ireland,02032100,- - carcasses and half-carcasses,1270,52713.31
2014,United Kingdom of Great Britain and Northern Ireland,02032200,"- - Hams, shoulders and cuts thereof, with bone in",278.46,8487.11
2014,United Kingdom of Great Britain and Northern Ireland,02032900,- - Other,2261.38,100591.47
2014,United Kingdom of Great Britain and Northern Ireland,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",26913,1618803.75
2014,United Kingdom of Great Britain and Northern Ireland,02042100,- - carcasses and half-carcasses,15923,169505.01
2014,United Kingdom of Great Britain and Northern Ireland,02042200,- - Other cuts with bone in,33207,2284664.46
2014,United Kingdom of Great Britain and Northern Ireland,02042300,- - Boneless,6145,335857.47
2014,United Kingdom of Great Britain and Northern Ireland,02043000,"- Carcasses and half-carcasses of lambs, frozen",4303,324424.91
2014,United Kingdom of Great Britain and Northern Ireland,02044200,- - Other cuts with bone in,2527.92,130809.44
2014,United Kingdom of Great Britain and Northern Ireland,02063000,"- Of swine, fresh or chilled",48069,2565788.83
2014,United Kingdom of Great Britain and Northern Ireland,02064900,- - Other,59427,346939.16
2014,United Kingdom of Great Britain and Northern Ireland,02068010,- - - Of sheep or goats,1249,53570.33
2014,United Kingdom of Great Britain and Northern Ireland,02071100,"- - Not cut in pieces, fresh or chilled",31620,875599.08
2014,United Kingdom of Great Britain and Northern Ireland,02071200,"- - Not cut in pieces, frozen",5246,67196.32
2014,United Kingdom of Great Britain and Northern Ireland,02071300,"- - Cuts and offal, fresh or chilled",32980,953719.62
2014,United Kingdom of Great Britain and Northern Ireland,02071400,"- - Cuts and offal, frozen",28526,115226.97
2014,United Kingdom of Great Britain and Northern Ireland,02072500,"- - Not cut in pieces, frozen",100,6093.27
2014,United Kingdom of Great Britain and Northern Ireland,02072600,"- - Cuts and offal, fresh or chilled",28864,200718.69
2014,United Kingdom of Great Britain and Northern Ireland,02072700,"- - Cuts and offal, frozen",10,1000
2014,United Kingdom of Great Britain and Northern Ireland,02074400,- - Other fresh or chilled,315,6238.55
2014,United Kingdom of Great Britain and Northern Ireland,02074500,- - Other frozen,120,2038.59
2014,United Kingdom of Great Britain and Northern Ireland,02091000,- of Pig,270,11108
2014,United Kingdom of Great Britain and Northern Ireland,02099000,- other,12,759
2014,United Kingdom of Great Britain and Northern Ireland,02101100,"- - Hams, shoulders and cuts thereof, with bone in",3696.9,168448.85
2014,United Kingdom of Great Britain and Northern Ireland,02101200,- - Bellies (streaky) and cuts thereof,10051,576025.06
2014,United Kingdom of Great Britain and Northern Ireland,02101900,- - Other,61522.6,1857583.17
2014,United Kingdom of Great Britain and Northern Ireland,02109900,- - Other,630,40695
2015,United Kingdom of Great Britain and Northern Ireland,02011000,- Carcasses and half-carcasses,184,10756.1
2015,United Kingdom of Great Britain and Northern Ireland,02012000,- Other cuts with bone in,2603,201953.69
2015,United Kingdom of Great Britain and Northern Ireland,02013000,- Boneless,2241,131794.3
2015,United Kingdom of Great Britain and Northern Ireland,02022000,- Other cuts with bone in,1950.2,61811.45
2015,United Kingdom of Great Britain and Northern Ireland,02023090,- - - Other,3720.76,136786.3
2015,United Kingdom of Great Britain and Northern Ireland,02031200,"- - Hams, shoulders and cuts thereof, with bone in",137043.44,5736196.33
2015,United Kingdom of Great Britain and Northern Ireland,02031900,- - Other,76885,3471798.55
2015,United Kingdom of Great Britain and Northern Ireland,02032200,"- - Hams, shoulders and cuts thereof, with bone in",1749,67692.12
2015,United Kingdom of Great Britain and Northern Ireland,02032900,- - Other,1790,65247.57
2015,United Kingdom of Great Britain and Northern Ireland,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",17996,1064436.9
2015,United Kingdom of Great Britain and Northern Ireland,02042100,- - carcasses and half-carcasses,12602,55027.16
2015,United Kingdom of Great Britain and Northern Ireland,02042200,- - Other cuts with bone in,31027,2567005.87
2015,United Kingdom of Great Britain and Northern Ireland,02042300,- - Boneless,4943,363617.27
2015,United Kingdom of Great Britain and Northern Ireland,02043000,"- Carcasses and half-carcasses of lambs, frozen",3695,368115.12
2015,United Kingdom of Great Britain and Northern Ireland,02044200,- - Other cuts with bone in,1390.5,54723.8
2015,United Kingdom of Great Britain and Northern Ireland,02045011,- - - - Fresh or chilled,1610,67060
2015,United Kingdom of Great Britain and Northern Ireland,02045021,- - - - Fresh or chilled,833,15152
2015,United Kingdom of Great Britain and Northern Ireland,02063000,"- Of swine, fresh or chilled",63634,2814929.13
2015,United Kingdom of Great Britain and Northern Ireland,02064900,- - Other,39921,490365.51
2015,United Kingdom of Great Britain and Northern Ireland,02071100,"- - Not cut in pieces, fresh or chilled",7,138.86
2015,United Kingdom of Great Britain and Northern Ireland,02071200,"- - Not cut in pieces, frozen",300,8416
2015,United Kingdom of Great Britain and Northern Ireland,02071300,"- - Cuts and offal, fresh or chilled",1.33,25.64
2015,United Kingdom of Great Britain and Northern Ireland,02072400,"- - Not cut in pieces, fresh or chilled",5484,145884.91
2015,United Kingdom of Great Britain and Northern Ireland,02074100,- - Not cut in pieces fresh or chilled,139125,296529.44
2015,United Kingdom of Great Britain and Northern Ireland,02074400,- - Other fresh or chilled,91,1168.65
2015,United Kingdom of Great Britain and Northern Ireland,02075300,- - Fatty livers fresh or chilled,4.01,695.07
2015,United Kingdom of Great Britain and Northern Ireland,02081020,- - - Frozen,572,27428.74
2015,United Kingdom of Great Britain and Northern Ireland,02089022,- - - - Frozen,889,98149.37
2015,United Kingdom of Great Britain and Northern Ireland,02089031,- - - - Fresh or chilled,1402.07,19632.59
2015,United Kingdom of Great Britain and Northern Ireland,02089099,- - - - Other,350,12909
2015,United Kingdom of Great Britain and Northern Ireland,02091000,- of Pig,718,21183
2015,United Kingdom of Great Britain and Northern Ireland,02099000,- other,25,1721.94
2015,United Kingdom of Great Britain and Northern Ireland,02101100,"- - Hams, shoulders and cuts thereof, with bone in",1090,39900.86
2015,United Kingdom of Great Britain and Northern Ireland,02101200,- - Bellies (streaky) and cuts thereof,4543,189701.52
2015,United Kingdom of Great Britain and Northern Ireland,02101900,- - Other,46516.75,1265552.25
2015,United Kingdom of Great Britain and Northern Ireland,02102000,- Meat of bovine animals,220,11732.17
2015,United Kingdom of Great Britain and Northern Ireland,02109900,- - Other,42,1843
2016,United Kingdom of Great Britain and Northern Ireland,02011000,- Carcasses and half-carcasses,775,45024.86
2016,United Kingdom of Great Britain and Northern Ireland,02012000,- Other cuts with bone in,8436.081,595027.14
2016,United Kingdom of Great Britain and Northern Ireland,02013000,- Boneless,3126,227934.63
2016,United Kingdom of Great Britain and Northern Ireland,02021000,- Carcasses and half-carcasses,851.331,9895.81
2016,United Kingdom of Great Britain and Northern Ireland,02022000,- Other cuts with bone in,186,6330
2016,United Kingdom of Great Britain and Northern Ireland,02023090,- - - Other,19,1034
2016,United Kingdom of Great Britain and Northern Ireland,02031200,"- - Hams, shoulders and cuts thereof, with bone in",82514.611,2856415.1
2016,United Kingdom of Great Britain and Northern Ireland,02031900,- - Other,89270.565,2802924.06
2016,United Kingdom of Great Britain and Northern Ireland,02032200,"- - Hams, shoulders and cuts thereof, with bone in",653.669,18222
2016,United Kingdom of Great Britain and Northern Ireland,02032900,- - Other,1433.021,41153.8
2016,United Kingdom of Great Britain and Northern Ireland,02041000,"- Carcasses and half-carcasses of lambs, fresh or chilled",15757,862860.61
2016,United Kingdom of Great Britain and Northern Ireland,02042100,- - carcasses and half-carcasses,14094,153278.38
2016,United Kingdom of Great Britain and Northern Ireland,02042200,- - Other cuts with bone in,16859.237,1518674.33
2016,United Kingdom of Great Britain and Northern Ireland,02042300,- - Boneless,4082.082,282446.16
2016,United Kingdom of Great Britain and Northern Ireland,02043000,"- Carcasses and half-carcasses of lambs, frozen",2823,126906.91
2016,United Kingdom of Great Britain and Northern Ireland,02044200,- - Other cuts with bone in,1180.027,52368.66
2016,United Kingdom of Great Britain and Northern Ireland,02050090,- - - Other,13,2973
2016,United Kingdom of Great Britain and Northern Ireland,02063000,"- Of swine, fresh or chilled",6118,262950.92
2016,United Kingdom of Great Britain and Northern Ireland,02064900,- - Other,3374,55986
2016,United Kingdom of Great Britain and Northern Ireland,02068090,- - - Other,25,564
2016,United Kingdom of Great Britain and Northern Ireland,02071100,"- - Not cut in pieces, fresh or chilled",100,3351.47
2016,United Kingdom of Great Britain and Northern Ireland,02071200,"- - Not cut in pieces, frozen",782,23315.49
2016,United Kingdom of Great Britain and Northern Ireland,02072500,"- - Not cut in pieces, frozen",520,25318.97
2016,United Kingdom of Great Britain and Northern Ireland,02072700,"- - Cuts and offal, frozen",50,1799
2016,United Kingdom of Great Britain and Northern Ireland,02074400,- - Other fresh or chilled,17.36,227
2016,United Kingdom of Great Britain and Northern Ireland,02089031,- - - - Fresh or chilled,8353.181,158316.75
2016,United Kingdom of Great Britain and Northern Ireland,02089032,- - - - Frozen,3579,110430.27
2016,United Kingdom of Great Britain and Northern Ireland,02089099,- - - - Other,504,19819
2016,United Kingdom of Great Britain and Northern Ireland,02091000,- of Pig,2062,45125
2016,United Kingdom of Great Britain and Northern Ireland,02101100,"- - Hams, shoulders and cuts thereof, with bone in",2993.237,181613.01
2016,United Kingdom of Great Britain and Northern Ireland,02101200,- - Bellies (streaky) and cuts thereof,32160.831,1114355.15
2016,United Kingdom of Great Britain and Northern Ireland,02101900,- - Other,46192.183,1113688.09
2016,United Kingdom of Great Britain and Northern Ireland,02102000,- Meat of bovine animals,326,9853
